MSinceOldestTradeOpen,MSinceMostRecentTradeOpen,AverageMInFile,NumSatisfactoryTrades,NumTrades60Ever2DerogPubRec,NumTrades90Ever2DerogPubRec,PercentTradesNeverDelq,MSinceMostRecentDelq,MaxDelq2PublicRecLast12M,MaxDelqEver,NumTotalTrades,NumTradesOpeninLast12M,PercentInstallTrades,MSinceMostRecentInqexcl7days,NumInqLast6M,NumInqLast6Mexcl7days,NetFractionRevolvingBurden,NetFractionInstallBurden,NumRevolvingTradesWBalance,NumInstallTradesWBalance,NumBank2NatlTradesWHighUtilization,PercentTradesWBalance,RiskPerformance
284,4,73,24,2,0,74,16,6,5,29,1,30,4,1,1,12,48,1,3,0,57,Bad
190,7,70,34,0,0,91,7,4,6,35,1,20,0,0,0,18,70,12,2,2,52,Bad
184,1,69,24,0,0,100,-7,7,8,31,3,45,0,2,2,19,72,3,3,0,67,Good
190,3,64,13,1,0,71,34,6,5,14,2,29,-7,2,2,37,44,8,2,0,91,Bad
256,4,48,21,0,0,95,31,6,6,22,2,32,0,1,1,34,89,3,2,1,50,Bad
132,2,72,15,0,0,100,-7,7,8,16,1,19,0,2,2,58,62,5,2,1,80,Good
74,2,120,23,0,0,100,-7,7,8,13,2,25,3,1,1,2,61,3,1,0,56,Good
135,19,80,30,0,0,100,-7,7,8,30,0,17,0,0,0,0,-8,1,1,0,22,Good
24,5,18,4,0,0,100,-7,7,8,4,1,50,21,0,0,35,-8,1,1,-8,100,Good
187,0,89,47,2,1,87,12,6,4,55,4,13,0,2,1,30,43,13,3,3,55,Bad
28,9,21,3,0,0,100,-7,7,8,3,1,100,0,0,0,-8,-8,-8,2,-8,100,Bad
265,4,105,50,1,1,98,61,6,3,58,1,38,12,0,0,15,64,8,4,2,59,Good
168,1,34,1,0,0,100,-7,9,8,5,4,20,-7,4,4,34,101,1,1,0,50,Bad
193,7,62,15,0,0,100,-7,7,8,16,1,44,6,0,0,77,70,5,3,4,80,Bad
94,2,36,8,0,0,100,-7,7,8,9,3,56,0,1,1,35,96,1,2,0,60,Bad
147,1,52,5,1,1,86,2,0,2,7,1,71,12,0,0,78,100,2,2,1,100,Bad
161,3,98,42,0,0,96,7,4,6,45,1,58,1,5,5,54,-8,4,-8,1,67,Bad
76,4,78,18,0,0,100,-7,7,8,3,3,44,0,1,1,19,91,4,2,1,88,Good
59,83,125,5,2,2,83,75,6,2,1,0,67,21,0,0,-8,23,-8,2,-8,100,Bad
177,6,116,28,0,0,87,2,4,6,29,2,50,0,9,9,52,40,3,9,0,72,Bad
243,19,119,58,0,0,100,-7,6,7,50,0,39,0,4,4,73,-8,10,2,6,70,Good
22,2,8,4,0,0,100,-7,7,8,6,5,50,-7,2,2,101,76,1,3,1,100,Bad
233,2,89,11,0,0,100,-7,7,8,12,1,25,-7,0,0,10,-8,2,1,0,57,Good
217,44,118,30,1,0,94,8,4,5,23,0,25,8,0,0,10,-8,9,-8,1,75,Bad
73,8,56,15,0,0,100,-7,7,8,4,1,47,-7,1,1,96,68,2,3,1,100,Bad
325,15,113,37,1,1,98,46,6,6,37,0,28,0,1,1,21,32,3,2,1,31,Good
196,5,85,32,0,0,100,-7,7,8,32,1,16,0,1,1,8,-8,1,-8,0,10,Good
116,12,62,14,2,1,83,14,6,4,18,0,17,0,2,2,70,-8,5,1,2,88,Bad
423,10,103,29,0,0,100,-7,7,8,20,1,16,0,1,1,10,56,7,3,0,50,Good
231,10,68,22,0,0,100,-7,7,8,22,1,9,10,0,0,25,-8,2,1,1,25,Good
263,6,106,26,0,0,92,14,6,6,26,2,23,-8,0,0,14,17,4,2,1,54,Good
206,3,75,19,0,0,100,-7,7,8,20,4,25,0,1,1,36,88,4,3,1,70,Bad
351,25,101,17,0,0,100,-7,7,8,17,0,47,0,0,0,22,-8,4,2,0,86,Good
44,18,37,4,0,0,100,-7,7,8,4,0,25,0,3,3,95,-8,3,-8,1,100,Bad
187,2,85,28,0,0,97,6,4,6,29,2,41,0,0,0,86,43,9,4,3,93,Bad
161,2,58,14,1,0,88,30,6,2,17,5,41,0,3,3,57,26,4,3,1,70,Bad
109,14,54,8,0,0,100,-7,7,8,8,0,50,0,0,0,6,-8,1,1,0,50,Bad
182,4,129,15,0,0,100,-7,7,8,17,1,29,-7,1,1,0,98,0,2,0,40,Good
64,6,40,14,0,0,100,-7,7,8,14,1,36,0,1,1,95,-8,3,2,3,86,Bad
45,10,61,22,0,0,95,13,6,6,1,2,41,2,1,1,0,37,2,3,0,50,Good
45,5,19,10,2,2,100,-7,6,8,12,3,70,0,1,1,83,95,2,3,-8,100,Bad
306,17,128,9,0,0,100,-7,7,8,9,0,33,0,0,0,11,-8,2,1,1,100,Good
335,5,106,45,0,0,100,-7,7,8,45,2,42,0,0,0,49,90,4,4,3,56,Bad
180,4,56,11,4,3,56,8,0,2,16,1,81,0,2,2,17,-8,1,-8,0,50,Bad
339,5,135,9,2,0,53,8,4,5,15,3,40,0,1,1,70,-8,2,2,0,83,Bad
167,4,105,19,2,1,77,8,1,3,23,2,23,8,0,0,4,5,1,2,0,50,Good
117,5,61,26,0,0,93,30,6,6,27,3,15,3,1,1,86,-8,5,1,3,67,Good
158,9,64,32,0,0,100,-7,7,8,32,2,50,-7,2,2,14,-8,2,-8,0,17,Good
232,5,72,19,0,0,95,8,4,6,19,3,42,0,0,0,35,85,6,2,0,73,Bad
190,6,65,20,0,0,100,-7,7,8,21,1,14,5,1,1,0,50,4,2,0,46,Good
219,5,92,18,0,0,100,-7,7,8,18,1,28,23,0,0,15,31,3,2,1,75,Good
132,9,63,29,0,0,90,2,4,6,31,1,58,0,2,2,23,82,1,4,0,71,Bad
138,6,43,3,0,0,50,73,5,6,4,1,50,0,2,2,131,90,1,1,-8,100,Bad
241,37,95,15,0,0,76,0,4,6,17,0,29,-7,1,1,51,43,3,1,1,80,Bad
218,2,87,60,0,0,98,14,6,6,18,8,38,0,7,7,74,81,11,7,6,74,Bad
237,17,88,13,0,0,100,-7,7,8,14,0,43,-8,0,0,6,-8,2,2,0,80,Good
105,2,42,17,0,0,100,-7,7,8,18,6,33,0,3,3,73,98,8,2,3,83,Bad
-8,9,61,23,0,0,100,-7,7,8,24,8,21,8,1,0,23,-8,4,2,2,50,Bad
442,0,115,21,2,2,68,3,0,2,26,2,27,0,1,1,33,70,5,3,1,63,Bad
182,5,94,5,1,0,30,8,4,5,10,1,30,2,1,1,14,95,1,2,0,75,Bad
214,3,96,24,0,0,100,-7,7,8,4,1,54,0,1,1,25,-8,1,1,1,33,Good
73,2,29,17,0,0,100,-7,7,8,20,6,55,0,7,7,21,81,1,5,0,55,Bad
127,4,57,16,2,2,88,5,4,6,17,1,35,-7,1,1,91,-8,2,1,1,100,Bad
142,3,69,31,1,1,92,7,2,4,38,2,34,3,5,4,32,39,6,3,-8,69,Bad
200,10,74,31,0,0,97,4,4,6,35,1,29,0,0,0,0,61,2,3,0,38,Good
191,1,39,23,0,0,100,-7,7,8,35,5,19,-7,3,3,30,97,6,2,1,44,Bad
-8,10,98,23,0,0,100,-7,7,8,38,1,29,-7,2,2,1,35,6,2,0,73,Bad
193,8,73,25,0,0,100,-7,7,8,25,3,32,-7,1,1,3,-8,3,1,0,50,Good
305,24,99,19,0,0,100,-7,7,8,19,0,11,23,0,0,1,-8,1,-8,0,17,Good
127,7,66,20,5,5,70,6,4,2,23,1,52,0,0,0,0,79,1,4,-8,86,Bad
470,7,146,5,1,1,83,1,0,2,6,1,0,0,0,0,36,-8,3,-8,-8,75,Bad
342,42,130,14,0,0,100,-7,7,8,14,0,36,-8,0,0,3,-8,2,2,0,50,Good
179,2,81,28,0,0,97,21,6,6,29,3,24,0,3,3,69,56,15,4,11,83,Bad
194,1,67,12,0,0,100,-7,7,8,13,5,23,0,1,1,59,90,7,2,1,90,Bad
142,2,56,17,1,0,89,34,6,5,19,2,37,2,1,1,52,63,4,3,2,67,Good
132,6,67,14,1,1,59,3,4,4,17,2,18,7,0,0,41,94,1,2,1,50,Good
398,76,233,5,0,0,100,-7,7,8,5,0,0,0,0,0,0,-8,0,-8,-8,0,Good
387,227,322,4,0,0,100,-7,7,8,24,0,25,3,1,1,22,-8,1,-8,0,100,Good
231,2,62,28,1,1,97,22,6,2,30,2,23,1,2,2,63,55,9,1,4,56,Good
184,3,89,9,4,2,69,12,6,2,14,1,38,0,4,4,82,-8,2,2,2,100,Bad
58,4,29,21,0,0,95,39,6,6,22,6,50,0,3,3,15,94,3,5,0,73,Bad
48,10,26,4,0,0,100,-7,7,8,4,1,25,-7,1,1,54,-8,3,1,0,100,Bad
337,4,110,6,2,0,67,26,6,5,9,2,67,0,1,1,-8,82,-8,3,-8,100,Good
184,2,65,24,3,2,82,73,6,2,28,6,50,-7,2,2,64,94,6,2,1,89,Bad
213,5,81,20,0,0,100,-7,7,8,20,2,45,-7,0,0,73,81,5,4,2,100,Bad
256,2,73,20,1,1,86,15,6,3,24,1,18,2,3,3,47,-8,5,1,3,67,Bad
176,9,64,22,0,0,100,-7,7,8,23,1,32,1,1,1,23,91,6,5,1,61,Bad
123,2,59,3,1,0,57,7,4,5,7,1,57,0,6,5,5,99,1,1,0,67,Bad
269,10,65,22,0,0,79,3,4,6,24,1,33,-7,0,0,21,70,4,3,0,58,Bad
277,6,71,10,0,0,90,-8,6,6,10,2,40,0,2,2,0,78,0,2,-8,33,Bad
197,1,85,14,1,0,94,25,6,5,16,1,25,0,1,1,1,-8,1,1,0,38,Good
154,9,53,56,0,0,100,-7,7,8,58,1,41,0,1,1,67,87,5,3,4,80,Bad
199,21,76,15,0,0,93,32,6,6,15,0,53,15,0,0,4,57,2,3,-8,83,Good
291,6,128,27,4,4,90,3,2,3,31,2,23,1,1,1,42,59,2,3,1,67,Bad
165,1,84,18,0,0,100,-7,7,8,20,1,50,2,1,1,12,63,4,1,0,71,Good
175,1,59,21,0,0,100,-7,7,8,22,2,68,1,1,1,46,92,2,3,1,71,Good
166,14,82,26,1,0,79,17,6,5,28,0,29,1,1,1,42,87,7,2,0,45,Bad
121,2,29,15,1,1,94,30,6,2,12,7,24,-7,1,1,30,-8,6,1,1,64,Bad
161,2,60,12,0,0,92,7,4,6,13,3,46,5,0,0,6,99,2,3,0,63,Good
377,2,146,37,1,1,97,71,6,2,39,1,21,2,2,2,35,-8,5,1,3,47,Good
88,23,62,5,0,0,80,5,4,6,5,0,40,0,0,0,0,67,0,1,0,50,Good
146,2,71,21,3,3,77,21,6,2,26,1,58,0,2,2,4,60,1,3,-8,80,Bad
412,8,102,18,0,0,100,-7,7,8,19,1,42,5,1,1,4,-8,2,1,0,43,Good
76,9,31,4,1,1,80,49,6,4,5,1,20,0,1,1,84,-8,4,-8,3,100,Bad
242,18,97,14,0,0,100,-7,7,8,14,0,43,-8,0,0,0,38,0,3,0,50,Good
154,5,55,26,2,0,86,3,4,5,28,2,14,12,0,0,17,-8,4,1,0,36,Good
-8,1,80,32,0,0,100,-7,7,8,34,2,24,2,2,2,78,62,11,2,8,65,Bad
280,2,141,1,1,1,100,-7,7,8,3,1,100,-7,10,9,-8,99,-8,2,-8,100,Bad
20,3,10,15,0,0,100,-7,7,8,15,11,13,0,7,6,18,91,4,2,1,40,Bad
219,5,101,35,0,0,100,-7,5,7,35,1,51,-7,1,1,91,96,3,4,3,78,Bad
196,4,65,10,0,0,100,-7,7,8,67,1,55,10,0,0,-8,50,1,2,-8,100,Good
165,5,79,14,0,0,100,-7,7,8,15,4,20,4,1,1,3,-8,1,1,0,33,Good
197,75,173,12,1,0,93,48,6,5,14,0,7,-7,1,1,1,-8,6,-8,0,67,Good
213,16,88,12,0,0,60,2,4,6,15,0,20,17,1,0,51,73,3,1,0,80,Bad
109,3,50,21,0,0,95,28,6,6,21,6,71,-7,2,2,43,73,3,5,0,89,Bad
70,7,39,6,0,0,100,-7,7,8,6,2,17,0,0,0,96,-8,3,-8,3,75,Bad
206,8,122,11,0,0,100,-7,7,8,20,1,15,1,1,1,1,-8,2,1,0,60,Good
275,2,81,42,0,0,93,15,6,6,44,5,50,0,3,3,63,77,4,6,1,71,Good
179,4,94,19,0,0,95,61,6,6,22,1,64,11,0,0,93,80,1,2,-8,100,Good
207,11,66,23,0,0,92,2,4,6,24,1,33,10,0,0,0,14,1,3,0,80,Good
31,3,14,6,0,0,100,-7,7,8,6,2,17,0,2,2,68,-8,5,1,1,100,Good
52,12,31,6,0,0,100,-7,7,8,7,0,57,0,0,0,5,90,2,2,-8,80,Good
13,5,44,18,1,1,95,34,0,2,1,2,26,-7,0,0,58,15,6,2,1,89,Bad
64,18,48,2,1,1,75,8,0,6,5,0,100,0,0,0,-8,-8,-8,1,-8,100,Bad
74,14,59,20,2,2,90,16,0,6,23,0,5,0,0,0,19,-8,4,1,1,31,Bad
208,18,88,28,0,0,96,22,6,6,28,0,25,0,1,1,82,76,7,2,6,83,Bad
127,4,69,27,0,0,100,-7,7,8,28,3,18,0,3,3,25,99,6,3,1,50,Good
158,8,64,22,1,1,100,-7,6,8,22,1,18,0,0,0,17,51,6,2,0,56,Good
270,18,128,32,0,0,100,-7,7,8,32,0,38,0,0,0,25,31,3,6,1,77,Good
365,4,129,55,1,0,80,3,4,5,59,4,58,0,1,1,66,35,11,5,6,77,Bad
180,2,63,46,0,0,98,38,6,6,23,6,44,-7,2,2,77,93,8,5,6,81,Bad
187,3,80,29,0,0,100,-7,7,8,30,1,33,12,1,1,13,-8,3,1,2,50,Good
263,2,96,29,0,0,100,-7,7,8,30,1,33,1,3,3,6,60,2,5,0,54,Good
199,14,114,22,0,0,100,-7,6,7,22,0,36,7,0,0,11,33,6,2,0,57,Good
463,3,86,43,0,0,98,50,6,6,46,5,14,-7,2,2,15,28,5,3,2,33,Good
207,3,69,34,1,0,75,1,3,5,38,6,25,2,2,2,17,80,8,5,1,68,Bad
145,5,86,23,0,0,100,-7,7,8,24,1,54,0,1,1,6,96,2,2,0,50,Good
235,3,89,29,0,0,100,-7,7,8,3,1,24,3,1,1,51,-8,4,-8,2,50,Good
69,14,39,4,3,3,80,57,6,2,6,0,20,0,0,0,99,-8,1,1,1,67,Bad
237,0,77,25,0,0,100,-7,7,8,26,4,31,1,3,2,20,84,6,3,0,64,Bad
146,16,63,3,0,0,100,-7,7,8,3,0,67,0,1,0,-8,86,-8,2,-8,100,Bad
285,3,84,25,1,0,93,26,6,5,27,1,33,0,7,7,30,38,2,4,1,78,Bad
162,5,63,24,7,2,75,11,4,2,32,1,44,0,4,4,46,85,1,2,0,43,Bad
31,8,15,5,0,0,100,-7,7,8,5,3,20,-7,1,1,12,-8,3,1,0,100,Bad
231,10,19,7,0,0,100,-7,7,8,25,2,43,6,0,0,97,78,4,2,3,100,Bad
-8,2,40,27,0,0,100,-7,7,8,30,6,7,-7,5,5,32,-8,7,1,3,47,Good
176,6,87,16,1,1,94,57,6,2,17,1,35,-7,0,0,70,-8,3,-8,1,75,Good
258,3,98,21,7,2,70,11,4,4,55,4,33,7,0,0,2,75,2,4,0,46,Good
207,4,82,36,0,0,100,-7,7,8,36,3,25,0,2,2,64,42,11,2,6,59,Bad
-8,4,113,23,0,0,100,-7,7,8,0,2,35,1,3,3,29,85,4,3,0,88,Good
32,2,11,13,1,1,100,-7,0,8,17,9,19,0,5,5,7,86,7,3,0,71,Bad
248,1,103,14,0,0,88,3,4,6,16,1,13,0,1,1,2,-8,3,1,1,57,Bad
262,12,63,19,0,0,89,4,4,6,19,0,11,-7,1,1,19,-8,3,1,2,40,Bad
96,3,49,29,0,0,100,-7,7,8,32,3,50,-7,2,2,20,81,5,4,1,75,Good
150,5,55,25,0,0,100,-7,7,8,26,2,19,0,7,5,11,84,2,1,0,30,Good
229,1,111,42,2,0,87,10,4,5,48,2,30,-7,2,2,42,37,9,2,5,50,Bad
347,7,137,24,0,0,100,-7,7,8,28,1,21,4,2,2,4,-8,3,2,0,56,Good
87,1,50,10,0,0,100,-7,7,8,11,1,82,3,1,1,-8,30,1,3,-8,100,Bad
194,19,132,15,1,1,94,30,6,2,16,0,31,0,4,4,0,47,1,2,0,45,Bad
231,28,113,29,0,0,100,-7,7,8,30,0,40,0,2,2,6,-8,3,1,0,80,Good
203,8,93,16,2,2,94,21,6,6,22,2,69,-7,1,1,98,93,3,9,2,100,Bad
180,1,91,9,1,1,82,22,6,3,11,2,9,0,2,2,27,-8,4,-8,1,67,Bad
172,10,90,44,0,0,100,-7,7,8,48,1,38,-7,2,1,65,85,12,2,8,82,Bad
51,2,111,14,1,1,87,32,6,6,9,1,20,1,2,2,42,50,6,2,1,67,Bad
175,51,115,6,1,0,50,27,6,5,8,0,50,1,4,4,13,-8,1,1,-8,100,Bad
187,8,46,26,4,0,88,38,6,5,33,1,36,0,5,5,60,77,7,2,3,75,Bad
206,2,66,19,0,0,82,6,4,6,22,4,45,0,2,2,56,39,6,2,1,75,Bad
174,2,59,16,0,0,100,-7,7,8,19,4,21,0,2,2,10,97,6,2,0,89,Bad
408,1,100,17,1,1,78,53,6,4,23,4,39,0,5,5,54,74,4,4,3,62,Bad
166,2,58,14,2,0,89,18,6,5,19,3,58,3,1,1,41,82,3,6,0,82,Good
145,15,67,18,2,1,90,8,1,3,20,0,85,-7,3,3,0,64,0,3,-8,75,Bad
147,5,76,30,2,0,72,40,6,5,32,3,22,1,3,3,48,61,4,2,1,67,Bad
252,3,90,44,1,0,91,7,4,5,46,4,20,4,1,1,23,100,11,2,1,78,Good
82,6,25,5,0,0,100,-7,7,8,5,3,0,1,1,1,88,-8,3,-8,1,100,Bad
267,1,53,20,0,0,92,76,6,6,24,3,21,0,0,0,50,52,5,3,4,57,Good
158,3,74,13,0,0,100,-7,7,8,13,2,8,0,5,5,8,-8,3,1,0,44,Good
169,2,69,40,0,0,100,-7,7,8,42,3,12,0,3,2,14,89,9,1,0,36,Bad
281,9,55,14,0,0,93,8,4,6,15,2,57,14,0,0,58,45,2,3,1,71,Good
135,15,71,17,1,1,83,2,4,2,18,0,33,15,0,0,45,-8,2,1,0,75,Good
151,7,60,30,1,0,97,36,6,5,34,4,27,6,0,0,16,78,3,6,1,45,Good
109,62,87,8,0,0,100,-7,7,8,8,0,50,-8,0,0,0,3,0,1,0,50,Bad
194,2,78,12,0,0,100,-7,7,8,13,2,62,-7,1,1,97,86,4,3,3,100,Bad
181,8,60,32,1,1,97,21,6,6,32,1,16,0,1,1,75,79,11,2,9,87,Bad
226,9,62,14,0,0,93,28,6,6,15,3,47,0,0,0,79,-8,4,1,3,83,Bad
220,3,79,12,0,0,93,10,4,6,15,1,21,3,1,1,93,-8,4,1,3,83,Good
159,7,69,38,0,0,100,-7,7,8,40,3,30,-7,0,0,66,-8,8,1,5,91,Bad
-8,15,117,19,7,7,75,63,6,3,29,0,72,14,0,0,53,69,1,3,0,67,Good
104,4,45,42,1,1,98,21,6,2,43,4,42,11,0,0,38,53,10,6,2,73,Good
240,5,93,20,2,2,91,7,0,2,22,3,41,-7,3,3,66,97,5,1,1,88,Bad
176,11,81,43,0,0,98,3,4,6,44,1,39,0,2,2,36,64,3,4,1,47,Bad
118,1,63,65,0,0,100,-7,7,8,3,3,75,7,0,0,59,95,10,2,3,86,Bad
247,7,78,47,0,0,88,0,4,6,50,4,36,1,2,2,18,48,6,2,2,44,Good
182,0,89,41,0,0,100,-7,7,8,44,3,27,0,3,3,40,100,5,4,3,50,Bad
40,3,12,6,0,0,100,-7,7,8,6,4,67,6,0,0,24,89,1,2,-8,100,Bad
314,3,170,7,2,1,67,31,6,3,9,1,11,0,2,2,2,-8,2,1,0,43,Bad
363,13,138,21,0,0,88,1,4,6,24,0,25,0,0,0,52,53,7,1,3,73,Good
66,8,33,16,0,0,94,2,4,6,16,1,44,3,1,1,22,42,2,2,0,57,Good
188,2,108,26,0,0,100,-7,7,8,29,1,14,14,0,0,8,70,7,2,0,63,Good
330,2,93,18,0,0,100,-7,7,8,19,1,32,0,1,1,3,99,6,1,0,64,Good
132,9,65,34,0,0,100,-7,7,8,36,2,38,6,0,0,50,88,6,2,4,62,Bad
221,11,84,22,3,2,81,46,6,4,26,1,23,0,0,0,30,-8,5,1,0,70,Bad
372,45,178,5,8,7,29,4,4,2,14,0,43,-7,1,1,55,-8,1,3,0,100,Bad
157,25,206,5,0,0,100,-7,7,8,22,0,0,7,0,0,15,-8,2,-8,0,50,Good
116,9,70,15,6,4,65,23,6,2,20,1,25,-7,4,4,8,60,2,2,0,67,Bad
181,13,71,15,3,3,93,12,6,6,18,0,27,0,2,2,41,31,3,2,-8,71,Bad
194,21,73,23,1,1,81,6,0,2,26,0,35,0,0,0,74,42,5,2,2,64,Bad
183,6,76,19,0,0,100,-7,7,8,19,2,26,0,0,0,44,15,4,2,2,75,Bad
78,5,36,21,0,0,95,33,6,6,21,6,62,0,1,1,8,100,5,1,0,86,Good
168,3,112,14,4,0,74,4,3,5,19,1,26,0,1,1,104,-8,2,1,1,100,Bad
184,7,83,15,0,0,100,-7,5,8,16,3,44,0,2,2,53,-8,2,1,0,75,Bad
142,18,82,12,3,2,59,5,4,4,18,0,47,0,2,2,2,19,1,2,-8,75,Bad
298,13,138,18,0,0,100,-7,7,8,18,0,22,0,0,0,8,54,7,2,0,64,Good
340,1,87,45,0,0,100,-7,5,8,49,6,27,0,10,10,3,82,6,5,0,44,Good
378,10,120,29,0,0,100,-7,7,8,30,2,33,0,0,0,2,84,5,3,0,57,Good
126,1,39,24,0,0,96,14,6,6,26,6,64,3,2,1,14,97,2,4,0,67,Bad
345,11,74,25,0,0,92,34,6,6,25,1,20,0,0,0,54,46,6,2,3,62,Bad
187,2,88,11,0,0,100,-7,7,8,15,2,53,0,2,2,86,-8,4,1,3,100,Bad
166,4,124,26,0,0,100,-7,6,7,27,2,38,0,1,1,10,68,3,4,1,54,Good
214,5,79,28,0,0,97,39,6,6,33,1,33,14,0,0,7,-8,3,2,0,50,Good
189,3,70,15,8,4,61,16,5,2,31,1,17,-7,2,2,15,-8,4,2,0,67,Bad
220,5,59,26,0,0,100,-7,7,8,27,3,22,0,2,2,24,-8,4,1,1,63,Bad
177,1,64,33,0,0,100,-7,5,7,35,5,34,1,4,3,19,44,3,3,1,75,Bad
376,7,166,17,2,2,89,30,6,4,19,1,32,0,0,0,82,-8,8,1,2,100,Bad
212,6,76,7,5,4,64,10,4,3,11,2,55,8,0,0,56,86,1,2,0,75,Bad
71,2,26,18,1,1,95,44,6,6,20,4,21,0,2,2,30,-8,6,2,1,62,Bad
247,12,163,25,0,0,100,-7,7,8,25,0,12,-8,0,0,9,-8,4,-8,0,36,Good
163,11,53,22,0,0,87,23,6,6,23,1,39,0,0,0,68,92,6,2,3,89,Bad
204,3,115,24,2,2,100,-7,6,8,26,2,84,-7,0,0,97,90,3,4,1,100,Good
451,17,154,11,0,0,100,-7,7,8,12,0,33,16,0,0,3,9,1,3,0,50,Good
336,2,90,36,0,0,90,26,6,6,39,5,38,6,0,0,79,74,19,5,5,89,Good
132,8,66,21,0,0,95,17,6,6,22,1,27,0,0,0,39,83,7,3,0,83,Bad
173,15,87,21,0,0,95,16,6,6,22,0,14,0,5,5,66,-8,2,1,2,33,Bad
108,2,43,17,0,0,100,-7,7,8,18,4,39,-7,2,2,15,50,4,3,1,78,Good
383,1,57,26,0,0,96,62,6,6,29,6,25,1,2,2,48,99,8,2,3,91,Bad
208,3,96,38,0,0,100,-7,7,8,38,2,8,-8,0,0,0,-8,1,1,0,13,Good
259,5,91,26,1,1,96,15,0,2,28,1,30,0,0,0,51,95,5,2,1,70,Bad
164,25,104,20,0,0,100,-7,7,8,21,0,5,6,0,0,55,-8,4,1,0,50,Bad
464,2,73,23,0,0,96,15,6,6,26,2,31,0,2,2,79,36,6,2,3,80,Bad
213,4,52,15,0,0,100,-7,7,8,15,2,20,0,3,3,77,-8,9,1,3,91,Good
277,6,79,27,0,0,93,25,6,6,30,4,21,0,11,11,29,43,6,3,2,56,Bad
46,1,123,30,0,0,94,12,6,6,7,3,12,7,0,0,26,66,9,2,0,55,Good
173,11,89,36,0,0,97,49,6,6,36,1,3,0,1,1,86,-8,13,1,11,78,Bad
191,35,104,11,0,0,100,-7,7,8,12,0,58,0,2,0,4,50,1,2,0,75,Bad
153,21,63,28,0,0,100,-7,7,8,29,0,34,0,1,1,17,-8,3,1,1,40,Good
127,7,80,31,0,0,98,56,6,6,46,3,57,-7,1,1,29,88,4,3,0,78,Bad
185,8,67,38,0,0,95,7,4,6,38,2,24,0,0,0,19,-8,8,1,4,60,Good
244,34,120,12,0,0,92,20,6,6,12,0,33,0,0,0,13,-8,1,1,-8,50,Good
157,8,81,14,1,1,87,7,4,6,15,1,27,-7,0,0,18,-8,1,-8,1,33,Bad
101,5,73,31,0,0,100,-7,7,8,20,1,10,-7,4,3,72,-8,15,1,10,75,Bad
304,3,130,33,0,0,94,51,6,6,34,1,21,0,7,6,31,99,7,2,3,60,Good
342,6,97,15,7,7,88,37,0,6,17,1,71,0,0,0,50,-8,3,1,1,100,Bad
100,6,57,36,0,0,92,1,4,6,36,2,61,0,1,1,50,75,6,3,1,90,Bad
154,3,55,31,0,0,100,-7,7,8,32,6,63,2,2,1,26,74,5,14,0,86,Bad
255,11,121,19,0,0,95,10,4,6,19,1,26,0,0,0,1,96,1,1,0,50,Good
221,1,62,20,1,0,95,57,6,5,22,2,14,0,2,2,16,-8,4,1,0,43,Bad
169,7,76,12,1,1,86,9,1,3,14,3,14,1,5,5,14,-8,1,-8,0,33,Bad
186,7,72,6,0,0,100,-7,7,8,6,1,33,0,3,3,17,46,1,2,0,75,Bad
124,1,54,20,0,0,95,36,6,6,21,2,5,3,4,4,54,-8,7,-8,2,64,Bad
144,1,39,18,0,0,100,-7,7,8,19,6,37,0,1,1,3,82,3,4,0,53,Good
119,7,62,15,0,0,100,-7,7,8,15,1,20,0,0,0,57,88,3,2,2,56,Good
251,19,92,41,1,1,98,10,0,6,53,0,15,0,3,3,83,-8,17,1,11,72,Bad
143,11,71,28,0,0,87,4,4,6,22,1,50,2,2,2,84,61,5,4,1,100,Good
184,1,86,21,2,2,91,0,0,6,24,2,55,0,5,5,0,20,0,5,-8,60,Good
168,3,38,21,0,0,100,-7,7,8,21,12,38,0,1,1,85,90,10,5,4,94,Bad
204,6,79,15,0,0,87,9,4,6,15,2,40,18,0,0,0,53,3,3,0,60,Good
142,1,34,12,2,2,85,35,6,2,21,6,33,0,2,2,24,67,5,3,0,67,Bad
294,5,84,15,0,0,100,-7,7,8,15,2,53,4,1,1,2,82,2,2,0,50,Good
378,69,275,4,0,0,100,-7,7,8,4,0,0,0,1,0,4,-8,1,-8,0,33,Good
210,20,27,4,0,0,100,-7,7,8,51,0,50,-7,1,1,102,97,2,2,1,100,Bad
53,3,24,13,0,0,100,-7,7,8,13,4,46,-7,1,1,19,99,3,2,0,56,Bad
237,16,119,10,0,0,100,-7,7,8,10,0,10,23,0,0,1,-8,4,1,0,56,Good
94,4,32,6,0,0,100,-7,7,8,7,2,50,4,2,2,0,-8,0,-8,0,33,Bad
340,4,71,27,0,0,100,-7,7,8,35,2,19,4,1,1,14,83,8,1,0,75,Good
114,11,63,14,4,2,72,16,6,2,19,2,28,-7,3,3,23,80,3,1,1,57,Good
146,2,69,24,0,0,100,-7,7,8,25,2,52,4,1,1,58,99,3,3,1,86,Bad
75,10,32,16,0,0,88,2,4,6,16,2,25,4,2,2,37,83,7,2,0,69,Bad
106,4,71,9,5,4,54,29,6,2,14,2,31,0,1,1,10,-8,2,1,0,60,Bad
281,4,94,39,0,0,98,48,6,6,43,4,33,0,3,2,14,90,7,4,0,48,Good
163,7,84,20,0,0,100,-7,7,8,24,1,50,-7,2,2,52,28,4,4,0,89,Bad
154,13,61,16,0,0,100,-7,7,8,16,0,50,-7,0,0,15,32,1,3,0,50,Good
